artist,track,Week,Ranking
Guy,Dancin',27,101
Guy,Dancin',28,101
Guy,Dancin',29,101
Guy,Dancin',30,101
Guy,Dancin',31,101
Guy,Dancin',32,101
Guy,Dancin',33,101
Guy,Dancin',34,101
Guy,Dancin',35,101
Guy,Dancin',36,101
Guy,Dancin',37,101
Guy,Dancin',38,101
Guy,Dancin',39,101
Guy,Dancin',40,101
Guy,Dancin',41,101
Guy,Dancin',42,101
Guy,Dancin',43,101
Guy,Dancin',44,101
Guy,Dancin',45,101
Guy,Dancin',46,101
Guy,Dancin',47,101
Guy,Dancin',48,101
Guy,Dancin',49,101
Guy,Dancin',50,101
Guy,Dancin',51,101
Guy,Dancin',52,101
Guy,Dancin',53,101
Guy,Dancin',54,101
Guy,Dancin',55,101
Guy,Dancin',56,101
Guy,Dancin',57,101
Guy,Dancin',58,101
Guy,Dancin',59,101
Guy,Dancin',60,101
Guy,Dancin',61,101
Guy,Dancin',62,101
Guy,Dancin',63,101
Guy,Dancin',64,101
Guy,Dancin',65,101
Guy,Dancin',66,101
Guy,Dancin',67,101
Guy,Dancin',68,101
Guy,Dancin',69,101
Guy,Dancin',70,101
Guy,Dancin',71,101
Guy,Dancin',72,101
Guy,Dancin',73,101
Guy,Dancin',74,101
Guy,Dancin',75,101
Guy,Dancin',76,101
Hanson,This Time Around,1,22
Hanson,This Time Around,2,22
Hanson,This Time Around,3,20
Hanson,This Time Around,4,45
Hanson,This Time Around,5,87
Hanson,This Time Around,6,71
Hanson,This Time Around,7,95
Hanson,This Time Around,8,101
Hanson,This Time Around,9,101
Hanson,This Time Around,10,101
Hanson,This Time Around,11,101
Hanson,This Time Around,12,101
Hanson,This Time Around,13,101
Hanson,This Time Around,14,101
Hanson,This Time Around,15,101
Hanson,This Time Around,16,101
Hanson,This Time Around,17,101
Hanson,This Time Around,18,101
Hanson,This Time Around,19,101
Hanson,This Time Around,20,101
Hanson,This Time Around,21,101
Hanson,This Time Around,22,101
Hanson,This Time Around,23,101
Hanson,This Time Around,24,101
Hanson,This Time Around,25,101
Hanson,This Time Around,26,101
Hanson,This Time Around,27,101
Hanson,This Time Around,28,101
Hanson,This Time Around,29,101
Hanson,This Time Around,30,101
Hanson,This Time Around,31,101
Hanson,This Time Around,32,101
Hanson,This Time Around,33,101
Hanson,This Time Around,34,101
Hanson,This Time Around,35,101
Hanson,This Time Around,36,101
Hanson,This Time Around,37,101
Hanson,This Time Around,38,101
Hanson,This Time Around,39,101
Hanson,This Time Around,40,101
Hanson,This Time Around,41,101
Hanson,This Time Around,42,101
Hanson,This Time Around,43,101
Hanson,This Time Around,44,101
Hanson,This Time Around,45,101
Hanson,This Time Around,46,101
Hanson,This Time Around,47,101
Hanson,This Time Around,48,101
Hanson,This Time Around,49,101
Hanson,This Time Around,50,101
Hanson,This Time Around,51,101
Hanson,This Time Around,52,101
Hanson,This Time Around,53,101
Hanson,This Time Around,54,101
Hanson,This Time Around,55,101
Hanson,This Time Around,56,101
Hanson,This Time Around,57,101
Hanson,This Time Around,58,101
Hanson,This Time Around,59,101
Hanson,This Time Around,60,101
Hanson,This Time Around,61,101
Hanson,This Time Around,62,101
Hanson,This Time Around,63,101
Hanson,This Time Around,64,101
Hanson,This Time Around,65,101
Hanson,This Time Around,66,101
Hanson,This Time Around,67,101
Hanson,This Time Around,68,101
Hanson,This Time Around,69,101
Hanson,This Time Around,70,101
Hanson,This Time Around,71,101
Hanson,This Time Around,72,101
Hanson,This Time Around,73,101
Hanson,This Time Around,74,101
Hanson,This Time Around,75,101
Hanson,This Time Around,76,101
"Hart, Beth",L.A. Song,1,99
"Hart, Beth",L.A. Song,2,100
"Hart, Beth",L.A. Song,3,98
"Hart, Beth",L.A. Song,4,99
"Hart, Beth",L.A. Song,5,99
"Hart, Beth",L.A. Song,6,99
"Hart, Beth",L.A. Song,7,98
"Hart, Beth",L.A. Song,8,90
"Hart, Beth",L.A. Song,9,99
"Hart, Beth",L.A. Song,10,97
"Hart, Beth",L.A. Song,11,91
"Hart, Beth",L.A. Song,12,97
"Hart, Beth",L.A. Song,13,101
"Hart, Beth",L.A. Song,14,101
"Hart, Beth",L.A. Song,15,101
"Hart, Beth",L.A. Song,16,101
"Hart, Beth",L.A. Song,17,101
"Hart, Beth",L.A. Song,18,101
"Hart, Beth",L.A. Song,19,101
"Hart, Beth",L.A. Song,20,101
"Hart, Beth",L.A. Song,21,101
"Hart, Beth",L.A. Song,22,101
"Hart, Beth",L.A. Song,23,101
"Hart, Beth",L.A. Song,24,101
"Hart, Beth",L.A. Song,25,101
"Hart, Beth",L.A. Song,26,101
"Hart, Beth",L.A. Song,27,101
"Hart, Beth",L.A. Song,28,101
"Hart, Beth",L.A. Song,29,101
"Hart, Beth",L.A. Song,30,101
"Hart, Beth",L.A. Song,31,101
"Hart, Beth",L.A. Song,32,101
"Hart, Beth",L.A. Song,33,101
"Hart, Beth",L.A. Song,34,101
"Hart, Beth",L.A. Song,35,101
"Hart, Beth",L.A. Song,36,101
"Hart, Beth",L.A. Song,37,101
"Hart, Beth",L.A. Song,38,101
"Hart, Beth",L.A. Song,39,101
"Hart, Beth",L.A. Song,40,101
"Hart, Beth",L.A. Song,41,101
"Hart, Beth",L.A. Song,42,101
"Hart, Beth",L.A. Song,43,101
"Hart, Beth",L.A. Song,44,101
"Hart, Beth",L.A. Song,45,101
"Hart, Beth",L.A. Song,46,101
"Hart, Beth",L.A. Song,47,101
"Hart, Beth",L.A. Song,48,101
"Hart, Beth",L.A. Song,49,101
"Hart, Beth",L.A. Song,50,101
"Hart, Beth",L.A. Song,51,101
"Hart, Beth",L.A. Song,52,101
"Hart, Beth",L.A. Song,53,101
"Hart, Beth",L.A. Song,54,101
"Hart, Beth",L.A. Song,55,101
"Hart, Beth",L.A. Song,56,101
"Hart, Beth",L.A. Song,57,101
"Hart, Beth",L.A. Song,58,101
"Hart, Beth",L.A. Song,59,101
"Hart, Beth",L.A. Song,60,101
"Hart, Beth",L.A. Song,61,101
"Hart, Beth",L.A. Song,62,101
"Hart, Beth",L.A. Song,63,101
"Hart, Beth",L.A. Song,64,101
"Hart, Beth",L.A. Song,65,101
"Hart, Beth",L.A. Song,66,101
"Hart, Beth",L.A. Song,67,101
"Hart, Beth",L.A. Song,68,101
"Hart, Beth",L.A. Song,69,101
"Hart, Beth",L.A. Song,70,101
"Hart, Beth",L.A. Song,71,101
"Hart, Beth",L.A. Song,72,101
"Hart, Beth",L.A. Song,73,101
"Hart, Beth",L.A. Song,74,101
"Hart, Beth",L.A. Song,75,101
"Hart, Beth",L.A. Song,76,101
"Heatherly, Eric",Flowers On The Wall,1,95
"Heatherly, Eric",Flowers On The Wall,2,88
"Heatherly, Eric",Flowers On The Wall,3,88
"Heatherly, Eric",Flowers On The Wall,4,82
"Heatherly, Eric",Flowers On The Wall,5,82
"Heatherly, Eric",Flowers On The Wall,6,77
"Heatherly, Eric",Flowers On The Wall,7,72
"Heatherly, Eric",Flowers On The Wall,8,67
"Heatherly, Eric",Flowers On The Wall,9,65
"Heatherly, Eric",Flowers On The Wall,10,65
"Heatherly, Eric",Flowers On The Wall,11,65
"Heatherly, Eric",Flowers On The Wall,12,60
"Heatherly, Eric",Flowers On The Wall,13,60
"Heatherly, Eric",Flowers On The Wall,14,53
"Heatherly, Eric",Flowers On The Wall,15,51
"Heatherly, Eric",Flowers On The Wall,16,50
"Heatherly, Eric",Flowers On The Wall,17,57
"Heatherly, Eric",Flowers On The Wall,18,77
"Heatherly, Eric",Flowers On The Wall,19,83
"Heatherly, Eric",Flowers On The Wall,20,89
"Heatherly, Eric",Flowers On The Wall,21,101
"Heatherly, Eric",Flowers On The Wall,22,101
"Heatherly, Eric",Flowers On The Wall,23,101
"Heatherly, Eric",Flowers On The Wall,24,101
"Heatherly, Eric",Flowers On The Wall,25,101
"Heatherly, Eric",Flowers On The Wall,26,101
"Heatherly, Eric",Flowers On The Wall,27,101
"Heatherly, Eric",Flowers On The Wall,28,101
"Heatherly, Eric",Flowers On The Wall,29,101
"Heatherly, Eric",Flowers On The Wall,30,101
"Heatherly, Eric",Flowers On The Wall,31,101
"Heatherly, Eric",Flowers On The Wall,32,101
"Heatherly, Eric",Flowers On The Wall,33,101
"Heatherly, Eric",Flowers On The Wall,34,101
"Heatherly, Eric",Flowers On The Wall,35,101
"Heatherly, Eric",Flowers On The Wall,36,101
"Heatherly, Eric",Flowers On The Wall,37,101
"Heatherly, Eric",Flowers On The Wall,38,101
"Heatherly, Eric",Flowers On The Wall,39,101
"Heatherly, Eric",Flowers On The Wall,40,101
"Heatherly, Eric",Flowers On The Wall,41,101
"Heatherly, Eric",Flowers On The Wall,42,101
"Heatherly, Eric",Flowers On The Wall,43,101
"Heatherly, Eric",Flowers On The Wall,44,101
"Heatherly, Eric",Flowers On The Wall,45,101
"Heatherly, Eric",Flowers On The Wall,46,101
"Heatherly, Eric",Flowers On The Wall,47,101
"Heatherly, Eric",Flowers On The Wall,48,101
"Heatherly, Eric",Flowers On The Wall,49,101
"Heatherly, Eric",Flowers On The Wall,50,101
"Heatherly, Eric",Flowers On The Wall,51,101
"Heatherly, Eric",Flowers On The Wall,52,101
"Heatherly, Eric",Flowers On The Wall,53,101
"Heatherly, Eric",Flowers On The Wall,54,101
"Heatherly, Eric",Flowers On The Wall,55,101
"Heatherly, Eric",Flowers On The Wall,56,101
"Heatherly, Eric",Flowers On The Wall,57,101
"Heatherly, Eric",Flowers On The Wall,58,101
"Heatherly, Eric",Flowers On The Wall,59,101
"Heatherly, Eric",Flowers On The Wall,60,101
"Heatherly, Eric",Flowers On The Wall,61,101
"Heatherly, Eric",Flowers On The Wall,62,101
"Heatherly, Eric",Flowers On The Wall,63,101
"Heatherly, Eric",Flowers On The Wall,64,101
"Heatherly, Eric",Flowers On The Wall,65,101
"Heatherly, Eric",Flowers On The Wall,66,101
"Heatherly, Eric",Flowers On The Wall,67,101
"Heatherly, Eric",Flowers On The Wall,68,101
"Heatherly, Eric",Flowers On The Wall,69,101
"Heatherly, Eric",Flowers On The Wall,70,101
"Heatherly, Eric",Flowers On The Wall,71,101
"Heatherly, Eric",Flowers On The Wall,72,101
"Heatherly, Eric",Flowers On The Wall,73,101
"Heatherly, Eric",Flowers On The Wall,74,101
"Heatherly, Eric",Flowers On The Wall,75,101
"Heatherly, Eric",Flowers On The Wall,76,101
"Henley, Don",Taking You Home,1,79
"Henley, Don",Taking You Home,2,77
"Henley, Don",Taking You Home,3,74
"Henley, Don",Taking You Home,4,73
"Henley, Don",Taking You Home,5,66
"Henley, Don",Taking You Home,6,62
"Henley, Don",Taking You Home,7,58
"Henley, Don",Taking You Home,8,58
"Henley, Don",Taking You Home,9,61
"Henley, Don",Taking You Home,10,68
"Henley, Don",Taking You Home,11,71
"Henley, Don",Taking You Home,12,71
"Henley, Don",Taking You Home,13,79
"Henley, Don",Taking You Home,14,83
"Henley, Don",Taking You Home,15,85
"Henley, Don",Taking You Home,16,87
"Henley, Don",Taking You Home,17,83
"Henley, Don",Taking You Home,18,90
"Henley, Don",Taking You Home,19,87
"Henley, Don",Taking You Home,20,87
"Henley, Don",Taking You Home,21,101
"Henley, Don",Taking You Home,22,101
"Henley, Don",Taking You Home,23,101
"Henley, Don",Taking You Home,24,101
"Henley, Don",Taking You Home,25,101
"Henley, Don",Taking You Home,26,101
"Henley, Don",Taking You Home,27,101
"Henley, Don",Taking You Home,28,101
"Henley, Don",Taking You Home,29,101
"Henley, Don",Taking You Home,30,101
"Henley, Don",Taking You Home,31,101
"Henley, Don",Taking You Home,32,101
"Henley, Don",Taking You Home,33,101
"Henley, Don",Taking You Home,34,101
"Henley, Don",Taking You Home,35,101
"Henley, Don",Taking You Home,36,101
"Henley, Don",Taking You Home,37,101
"Henley, Don",Taking You Home,38,101
"Henley, Don",Taking You Home,39,101
"Henley, Don",Taking You Home,40,101
"Henley, Don",Taking You Home,41,101
"Henley, Don",Taking You Home,42,101
"Henley, Don",Taking You Home,43,101
"Henley, Don",Taking You Home,44,101
"Henley, Don",Taking You Home,45,101
"Henley, Don",Taking You Home,46,101
"Henley, Don",Taking You Home,47,101
"Henley, Don",Taking You Home,48,101
"Henley, Don",Taking You Home,49,101
"Henley, Don",Taking You Home,50,101
"Henley, Don",Taking You Home,51,101
"Henley, Don",Taking You Home,52,101
"Henley, Don",Taking You Home,53,101
"Henley, Don",Taking You Home,54,101
"Henley, Don",Taking You Home,55,101
"Henley, Don",Taking You Home,56,101
"Henley, Don",Taking You Home,57,101
"Henley, Don",Taking You Home,58,101
"Henley, Don",Taking You Home,59,101
"Henley, Don",Taking You Home,60,101
"Henley, Don",Taking You Home,61,101
"Henley, Don",Taking You Home,62,101
"Henley, Don",Taking You Home,63,101
"Henley, Don",Taking You Home,64,101
"Henley, Don",Taking You Home,65,101
"Henley, Don",Taking You Home,66,101
"Henley, Don",Taking You Home,67,101
"Henley, Don",Taking You Home,68,101
"Henley, Don",Taking You Home,69,101
"Henley, Don",Taking You Home,70,101
"Henley, Don",Taking You Home,71,101
"Henley, Don",Taking You Home,72,101
"Henley, Don",Taking You Home,73,101
"Henley, Don",Taking You Home,74,101
"Henley, Don",Taking You Home,75,101
"Henley, Don",Taking You Home,76,101
"Herndon, Ty",No Mercy,1,100
"Herndon, Ty",No Mercy,2,99
"Herndon, Ty",No Mercy,3,99
"Herndon, Ty",No Mercy,4,101
"Herndon, Ty",No Mercy,5,101
"Herndon, Ty",No Mercy,6,98
"Herndon, Ty",No Mercy,7,94
"Herndon, Ty",No Mercy,8,92
"Herndon, Ty",No Mercy,9,95
"Herndon, Ty",No Mercy,10,96
"Herndon, Ty",No Mercy,11,101
"Herndon, Ty",No Mercy,12,101
"Herndon, Ty",No Mercy,13,101
"Herndon, Ty",No Mercy,14,101
"Herndon, Ty",No Mercy,15,101
"Herndon, Ty",No Mercy,16,101
"Herndon, Ty",No Mercy,17,101
"Herndon, Ty",No Mercy,18,101
"Herndon, Ty",No Mercy,19,101
"Herndon, Ty",No Mercy,20,101
"Herndon, Ty",No Mercy,21,101
"Herndon, Ty",No Mercy,22,101
"Herndon, Ty",No Mercy,23,101
"Herndon, Ty",No Mercy,24,101
"Herndon, Ty",No Mercy,25,101
"Herndon, Ty",No Mercy,26,101
"Herndon, Ty",No Mercy,27,101
"Herndon, Ty",No Mercy,28,101
"Herndon, Ty",No Mercy,29,101
"Herndon, Ty",No Mercy,30,101
"Herndon, Ty",No Mercy,31,101
"Herndon, Ty",No Mercy,32,101
"Herndon, Ty",No Mercy,33,101
"Herndon, Ty",No Mercy,34,101
"Herndon, Ty",No Mercy,35,101
"Herndon, Ty",No Mercy,36,101
"Herndon, Ty",No Mercy,37,101
"Herndon, Ty",No Mercy,38,101
"Herndon, Ty",No Mercy,39,101
"Herndon, Ty",No Mercy,40,101
"Herndon, Ty",No Mercy,41,101
"Herndon, Ty",No Mercy,42,101
"Herndon, Ty",No Mercy,43,101
"Herndon, Ty",No Mercy,44,101
"Herndon, Ty",No Mercy,45,101
"Herndon, Ty",No Mercy,46,101
"Herndon, Ty",No Mercy,47,101
"Herndon, Ty",No Mercy,48,101
"Herndon, Ty",No Mercy,49,101
"Herndon, Ty",No Mercy,50,101
"Herndon, Ty",No Mercy,51,101
"Herndon, Ty",No Mercy,52,101
"Herndon, Ty",No Mercy,53,101
"Herndon, Ty",No Mercy,54,101
"Herndon, Ty",No Mercy,55,101
"Herndon, Ty",No Mercy,56,101
"Herndon, Ty",No Mercy,57,101
"Herndon, Ty",No Mercy,58,101
"Herndon, Ty",No Mercy,59,101
"Herndon, Ty",No Mercy,60,101
"Herndon, Ty",No Mercy,61,101
"Herndon, Ty",No Mercy,62,101
"Herndon, Ty",No Mercy,63,101
"Herndon, Ty",No Mercy,64,101
"Herndon, Ty",No Mercy,65,101
"Herndon, Ty",No Mercy,66,101
"Herndon, Ty",No Mercy,67,101
"Herndon, Ty",No Mercy,68,101
"Herndon, Ty",No Mercy,69,101
"Herndon, Ty",No Mercy,70,101
"Herndon, Ty",No Mercy,71,101
"Herndon, Ty",No Mercy,72,101
"Herndon, Ty",No Mercy,73,101
"Herndon, Ty",No Mercy,74,101
"Herndon, Ty",No Mercy,75,101
"Herndon, Ty",No Mercy,76,101
"Hill, Faith",Breathe,1,81
"Hill, Faith",Breathe,2,68
"Hill, Faith",Breathe,3,62
"Hill, Faith",Breathe,4,51
"Hill, Faith",Breathe,5,42
"Hill, Faith",Breathe,6,35
"Hill, Faith",Breathe,7,28
"Hill, Faith",Breathe,8,28
"Hill, Faith",Breathe,9,28
"Hill, Faith",Breathe,10,43
"Hill, Faith",Breathe,11,30
"Hill, Faith",Breathe,12,23
"Hill, Faith",Breathe,13,23
"Hill, Faith",Breathe,14,21
"Hill, Faith",Breathe,15,21
"Hill, Faith",Breathe,16,21
"Hill, Faith",Breathe,17,5
"Hill, Faith",Breathe,18,3
"Hill, Faith",Breathe,19,3
"Hill, Faith",Breathe,20,4
"Hill, Faith",Breathe,21,4
"Hill, Faith",Breathe,22,3
"Hill, Faith",Breathe,23,3
"Hill, Faith",Breathe,24,3
"Hill, Faith",Breathe,25,2
"Hill, Faith",Breathe,26,2
"Hill, Faith",Breathe,27,3
"Hill, Faith",Breathe,28,3
"Hill, Faith",Breathe,29,2
"Hill, Faith",Breathe,30,2
"Hill, Faith",Breathe,31,3
"Hill, Faith",Breathe,32,4
"Hill, Faith",Breathe,33,2
"Hill, Faith",Breathe,34,5
"Hill, Faith",Breathe,35,8
"Hill, Faith",Breathe,36,11
"Hill, Faith",Breathe,37,13
"Hill, Faith",Breathe,38,14
"Hill, Faith",Breathe,39,18
"Hill, Faith",Breathe,40,22
"Hill, Faith",Breathe,41,23
"Hill, Faith",Breathe,42,22
"Hill, Faith",Breathe,43,24
"Hill, Faith",Breathe,44,30
"Hill, Faith",Breathe,45,31
"Hill, Faith",Breathe,46,31
"Hill, Faith",Breathe,47,38
"Hill, Faith",Breathe,48,39
"Hill, Faith",Breathe,49,42
"Hill, Faith",Breathe,50,49
"Hill, Faith",Breathe,51,49
"Hill, Faith",Breathe,52,48
"Hill, Faith",Breathe,53,47
"Hill, Faith",Breathe,54,101
"Hill, Faith",Breathe,55,101
"Hill, Faith",Breathe,56,101
"Hill, Faith",Breathe,57,101
"Hill, Faith",Breathe,58,101
"Hill, Faith",Breathe,59,101
"Hill, Faith",Breathe,60,101
"Hill, Faith",Breathe,61,101
"Hill, Faith",Breathe,62,101
"Hill, Faith",Breathe,63,101
"Hill, Faith",Breathe,64,101
"Hill, Faith",Breathe,65,101
"Hill, Faith",Breathe,66,101
"Hill, Faith",Breathe,67,101
"Hill, Faith",Breathe,68,101
"Hill, Faith",Breathe,69,101
"Hill, Faith",Breathe,70,101
"Hill, Faith",Breathe,71,101
"Hill, Faith",Breathe,72,101
"Hill, Faith",Breathe,73,101
"Hill, Faith",Breathe,74,101
"Hill, Faith",Breathe,75,101
"Hill, Faith",Breathe,76,101
"Hill, Faith",Let's Make Love,1,83
"Hill, Faith",Let's Make Love,2,83
"Hill, Faith",Let's Make Love,3,73
"Hill, Faith",Let's Make Love,4,73
"Hill, Faith",Let's Make Love,5,67
"Hill, Faith",Let's Make Love,6,60
"Hill, Faith",Let's Make Love,7,60
"Hill, Faith",Let's Make Love,8,60
"Hill, Faith",Let's Make Love,9,57
"Hill, Faith",Let's Make Love,10,55
"Hill, Faith",Let's Make Love,11,54
"Hill, Faith",Let's Make Love,12,69
"Hill, Faith",Let's Make Love,13,88
"Hill, Faith",Let's Make Love,14,91
"Hill, Faith",Let's Make Love,15,101
"Hill, Faith",Let's Make Love,16,101
"Hill, Faith",Let's Make Love,17,101
"Hill, Faith",Let's Make Love,18,101
"Hill, Faith",Let's Make Love,19,101
"Hill, Faith",Let's Make Love,20,101
"Hill, Faith",Let's Make Love,21,101
"Hill, Faith",Let's Make Love,22,101
"Hill, Faith",Let's Make Love,23,101
"Hill, Faith",Let's Make Love,24,101
"Hill, Faith",Let's Make Love,25,101
"Hill, Faith",Let's Make Love,26,101
"Hill, Faith",Let's Make Love,27,101
"Hill, Faith",Let's Make Love,28,101
"Hill, Faith",Let's Make Love,29,101
"Hill, Faith",Let's Make Love,30,101
"Hill, Faith",Let's Make Love,31,101
"Hill, Faith",Let's Make Love,32,101
"Hill, Faith",Let's Make Love,33,101
"Hill, Faith",Let's Make Love,34,101
"Hill, Faith",Let's Make Love,35,101
"Hill, Faith",Let's Make Love,36,101
"Hill, Faith",Let's Make Love,37,101
"Hill, Faith",Let's Make Love,38,101
"Hill, Faith",Let's Make Love,39,101
"Hill, Faith",Let's Make Love,40,101
"Hill, Faith",Let's Make Love,41,101
"Hill, Faith",Let's Make Love,42,101
"Hill, Faith",Let's Make Love,43,101
"Hill, Faith",Let's Make Love,44,101
"Hill, Faith",Let's Make Love,45,101
"Hill, Faith",Let's Make Love,46,101
"Hill, Faith",Let's Make Love,47,101
"Hill, Faith",Let's Make Love,48,101
"Hill, Faith",Let's Make Love,49,101
"Hill, Faith",Let's Make Love,50,101
"Hill, Faith",Let's Make Love,51,101
"Hill, Faith",Let's Make Love,52,101
"Hill, Faith",Let's Make Love,53,101
"Hill, Faith",Let's Make Love,54,101
"Hill, Faith",Let's Make Love,55,101
"Hill, Faith",Let's Make Love,56,101
"Hill, Faith",Let's Make Love,57,101
"Hill, Faith",Let's Make Love,58,101
"Hill, Faith",Let's Make Love,59,101
"Hill, Faith",Let's Make Love,60,101
"Hill, Faith",Let's Make Love,61,101
"Hill, Faith",Let's Make Love,62,101
"Hill, Faith",Let's Make Love,63,101
"Hill, Faith",Let's Make Love,64,101
"Hill, Faith",Let's Make Love,65,101
"Hill, Faith",Let's Make Love,66,101
"Hill, Faith",Let's Make Love,67,101
"Hill, Faith",Let's Make Love,68,101
"Hill, Faith",Let's Make Love,69,101
"Hill, Faith",Let's Make Love,70,101
"Hill, Faith",Let's Make Love,71,101
"Hill, Faith",Let's Make Love,72,101
"Hill, Faith",Let's Make Love,73,101
"Hill, Faith",Let's Make Love,74,101
"Hill, Faith",Let's Make Love,75,101
"Hill, Faith",Let's Make Love,76,101
Hoku,Another Dumb Blonde,1,69
Hoku,Another Dumb Blonde,2,49
Hoku,Another Dumb Blonde,3,49
Hoku,Another Dumb Blonde,4,34
Hoku,Another Dumb Blonde,5,34
Hoku,Another Dumb Blonde,6,34
Hoku,Another Dumb Blonde,7,30
Hoku,Another Dumb Blonde,8,27
Hoku,Another Dumb Blonde,9,36
Hoku,Another Dumb Blonde,10,41
Hoku,Another Dumb Blonde,11,53
Hoku,Another Dumb Blonde,12,56
Hoku,Another Dumb Blonde,13,80
Hoku,Another Dumb Blonde,14,100
Hoku,Another Dumb Blonde,15,101
Hoku,Another Dumb Blonde,16,101
Hoku,Another Dumb Blonde,17,101
Hoku,Another Dumb Blonde,18,101
Hoku,Another Dumb Blonde,19,101
Hoku,Another Dumb Blonde,20,101
Hoku,Another Dumb Blonde,21,101
Hoku,Another Dumb Blonde,22,101
Hoku,Another Dumb Blonde,23,101
Hoku,Another Dumb Blonde,24,101
Hoku,Another Dumb Blonde,25,101
Hoku,Another Dumb Blonde,26,101
Hoku,Another Dumb Blonde,27,101
Hoku,Another Dumb Blonde,28,101
Hoku,Another Dumb Blonde,29,101
Hoku,Another Dumb Blonde,30,101
Hoku,Another Dumb Blonde,31,101
Hoku,Another Dumb Blonde,32,101
Hoku,Another Dumb Blonde,33,101
Hoku,Another Dumb Blonde,34,101
Hoku,Another Dumb Blonde,35,101
Hoku,Another Dumb Blonde,36,101
Hoku,Another Dumb Blonde,37,101
Hoku,Another Dumb Blonde,38,101
Hoku,Another Dumb Blonde,39,101
Hoku,Another Dumb Blonde,40,101
Hoku,Another Dumb Blonde,41,101
Hoku,Another Dumb Blonde,42,101
Hoku,Another Dumb Blonde,43,101
Hoku,Another Dumb Blonde,44,101
Hoku,Another Dumb Blonde,45,101
Hoku,Another Dumb Blonde,46,101
Hoku,Another Dumb Blonde,47,101
Hoku,Another Dumb Blonde,48,101
Hoku,Another Dumb Blonde,49,101
Hoku,Another Dumb Blonde,50,101
Hoku,Another Dumb Blonde,51,101
Hoku,Another Dumb Blonde,52,101
Hoku,Another Dumb Blonde,53,101
Hoku,Another Dumb Blonde,54,101
Hoku,Another Dumb Blonde,55,101
Hoku,Another Dumb Blonde,56,101
Hoku,Another Dumb Blonde,57,101
Hoku,Another Dumb Blonde,58,101
Hoku,Another Dumb Blonde,59,101
Hoku,Another Dumb Blonde,60,101
Hoku,Another Dumb Blonde,61,101
Hoku,Another Dumb Blonde,62,101
Hoku,Another Dumb Blonde,63,101
Hoku,Another Dumb Blonde,64,101
Hoku,Another Dumb Blonde,65,101
Hoku,Another Dumb Blonde,66,101
Hoku,Another Dumb Blonde,67,101
Hoku,Another Dumb Blonde,68,101
Hoku,Another Dumb Blonde,69,101
Hoku,Another Dumb Blonde,70,101
Hoku,Another Dumb Blonde,71,101
Hoku,Another Dumb Blonde,72,101
Hoku,Another Dumb Blonde,73,101
Hoku,Another Dumb Blonde,74,101
Hoku,Another Dumb Blonde,75,101
Hoku,Another Dumb Blonde,76,101
"Hollister, Dave",Can't Stay,1,84
"Hollister, Dave",Can't Stay,2,84
"Hollister, Dave",Can't Stay,3,93
"Hollister, Dave",Can't Stay,4,98
"Hollister, Dave",Can't Stay,5,101
"Hollister, Dave",Can't Stay,6,101
"Hollister, Dave",Can't Stay,7,101
"Hollister, Dave",Can't Stay,8,101
"Hollister, Dave",Can't Stay,9,101
"Hollister, Dave",Can't Stay,10,101
"Hollister, Dave",Can't Stay,11,101
"Hollister, Dave",Can't Stay,12,101
"Hollister, Dave",Can't Stay,13,101
"Hollister, Dave",Can't Stay,14,101
"Hollister, Dave",Can't Stay,15,101
"Hollister, Dave",Can't Stay,16,101
"Hollister, Dave",Can't Stay,17,101
"Hollister, Dave",Can't Stay,18,101
"Hollister, Dave",Can't Stay,19,101
"Hollister, Dave",Can't Stay,20,101
"Hollister, Dave",Can't Stay,21,101
"Hollister, Dave",Can't Stay,22,101
"Hollister, Dave",Can't Stay,23,101
"Hollister, Dave",Can't Stay,24,101
"Hollister, Dave",Can't Stay,25,101
"Hollister, Dave",Can't Stay,26,101
"Hollister, Dave",Can't Stay,27,101
"Hollister, Dave",Can't Stay,28,101
"Hollister, Dave",Can't Stay,29,101
"Hollister, Dave",Can't Stay,30,101
"Hollister, Dave",Can't Stay,31,101
"Hollister, Dave",Can't Stay,32,101
"Hollister, Dave",Can't Stay,33,101
"Hollister, Dave",Can't Stay,34,101
"Hollister, Dave",Can't Stay,35,101
"Hollister, Dave",Can't Stay,36,101
"Hollister, Dave",Can't Stay,37,101
"Hollister, Dave",Can't Stay,38,101
"Hollister, Dave",Can't Stay,39,101
"Hollister, Dave",Can't Stay,40,101
"Hollister, Dave",Can't Stay,41,101
"Hollister, Dave",Can't Stay,42,101
"Hollister, Dave",Can't Stay,43,101
"Hollister, Dave",Can't Stay,44,101
"Hollister, Dave",Can't Stay,45,101
"Hollister, Dave",Can't Stay,46,101
"Hollister, Dave",Can't Stay,47,101
"Hollister, Dave",Can't Stay,48,101
"Hollister, Dave",Can't Stay,49,101
"Hollister, Dave",Can't Stay,50,101
"Hollister, Dave",Can't Stay,51,101
"Hollister, Dave",Can't Stay,52,101
"Hollister, Dave",Can't Stay,53,101
"Hollister, Dave",Can't Stay,54,101
"Hollister, Dave",Can't Stay,55,101
"Hollister, Dave",Can't Stay,56,101
"Hollister, Dave",Can't Stay,57,101
"Hollister, Dave",Can't Stay,58,101
"Hollister, Dave",Can't Stay,59,101
"Hollister, Dave",Can't Stay,60,101
"Hollister, Dave",Can't Stay,61,101
"Hollister, Dave",Can't Stay,62,101
"Hollister, Dave",Can't Stay,63,101
